review_id,product_name,product_category,review_text,rating,sentiment_label,reviewer_name,review_date,platform,verified_purchase,helpful_votes
567c4b82-592,Havells Capture 500W,mixer_grinders,"Best mixer grinder for the price. Even after months, performance hasn't degraded. Wet and dry grinding both are fantastic. Highly recommend.",3,positive,Tanvi I.,2024-02-03,Croma,True,0
3c1e3b00-245,Havells Carlo 5L,water_heaters,"Inner tank rusted within 6 months. Plastic quality is very poor. For the price paid, this is unacceptable quality.",1,negative,Shruti R.,2024-02-03,Flipkart,True,56
bf4f2486-7d9,Havells Instanio 3L,water_heaters,Heating is good but element burnout. Expected more from Havells at this price point. Could be better for the premium price.,3,mixed,Karthik S.,2024-02-03,Croma,True,0
955b8266-2d0,Havells Monza EC 15L,water_heaters,The pressure valve issue problem started within weeks. I've used other Havells products which were much better. Customer care is unhelpful. Will never buy Havells again.,2,negative,Vikram P.,2024-02-03,Amazon.in,True,0
bf8d1365-442,Havells Capture 500W,mixer_grinders,Good for light grinding but struggles with hard items. Overall a decent product. The speed settings is decent though.,2,mixed,Dhruv E.,2024-02-03,Reliance Digital,True,0
7aacbae9-17b,Havells Puro Plus 25L,water_heaters,Leaking from the bottom. No response from service center. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Rohit E.,2024-02-04,Havells.com,True,0
baaee613-18b,Havells SS-390 Metallic,fans,Wobbling issue from day one. This is clearly a manufacturing defect. The technician came but couldn't fix it. Still waiting for replacement.,2,negative,Pankaj H.,2024-02-04,Amazon.in,True,0
0dd9a553-da6,Havells Magnatron 15L,water_heaters,The leaking problem started within weeks. Complete waste of money. Customer care is unhelpful. Will never buy Havells again.,1,negative,Manoj Z.,2024-02-04,Croma,True,65
0c4ac726-0bf,Havells Instanio 3L,water_heaters,Leaking from the bottom. I've used other Havells products which were much better. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Pallavi T.,2024-02-04,Havells.com,True,121
9ff3bc53-5db,Havells Carnival,fans,Best ceiling fan I've used. The motor quality makes it stand out. Much better than the Chinese alternatives. Recommended for anyone looking for a quality fan.,4,positive,Karthik S.,2024-02-05,Reliance Digital,False,142
bc4acae0-e32,Havells Ventil Air DX,fans,Good fan for the price but slow speed. Has both pros and cons. Would have been 5 stars otherwise.,4,mixed,Rahul S.,2024-02-05,Flipkart,True,0
dae8d78e-e2a,Havells Smart LED WiFi,lighting,Installed 10 of these in my home. Very happy with this purchase. Consistent brightness and great build quality.,5,positive,Prakash A.,2024-02-05,Reliance Digital,True,38
953aa9a9-7eb,Havells Magnatron 15L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Going to switch to another brand now. Defective heating element perhaps.,1,negative,Seema Q.,2024-02-05,Croma,True,30
f9389f79-2ca,Havells Sprint 400mm,fans,Excellent fan! The design is top-notch. Service team was also helpful during installation. Installation was smooth. Happy with the purchase.,4,positive,Ajay G.,2024-02-05,Flipkart,True,0
c9c87b9f-3ad,Havells Glow LED 12W,lighting,Bulb gets extremely hot. Misleading product description on website. Concerned about safety in enclosed fixtures.,2,negative,Suresh L.,2024-02-05,Havells.com,True,94
dd43cf89-c5a,Havells Freshia AP-58,air_purifiers,The filter cost makes it unusable at night. Customer care is useless. Defeats the purpose of having one in bedroom.,2,negative,Rajesh V.,2024-02-06,Croma,True,61
84a9a869-d02,Havells Lumeno LED 15W,lighting,Bright and energy efficient LED. My family loves it. Been using for 8 months with no issues.,4,positive,Manish C.,2024-02-06,Flipkart,True,69
f7aff758-2ea,Havells PowerGrind 1000W,mixer_grinders,Good for light grinding but struggles with hard items. Overall a decent product. The cord length is decent though.,3,mixed,Nisha F.,2024-02-06,Reliance Digital,True,0
db2641ba-ae4,Havells Quatro 15L,water_heaters,Safety valve keeps releasing water. Going to switch to another brand now. Technician visited 3 times but problem persists. Waste of money.,2,negative,Sunita W.,2024-02-07,Amazon.in,True,0
86e3cfa0-f90,Havells Marathon 750W,mixer_grinders,Makes perfect dosa batter and chutney. Build quality is premium. The 750W motor handles everything easily.,5,positive,Sanjay U.,2024-02-07,Flipkart,True,49
b17a4347-cb2,Havells Leganza 4B,fans,The design stopped working after 1 month. Regret not buying the Crompton/Bajaj alternative. Service center says it's not covered under warranty. Waste of money.,1,negative,Deepak G.,2024-02-07,Havells.com,True,60
48f6a948-e05,Havells SS-390 Metallic,fans,Using this Havells SS-390 Metallic for 1 month now. Very satisfied with the performance. My family loves it. The BLDC motor saves a lot on electricity.,5,positive,Ananya R.,2024-02-07,Reliance Digital,True,2
8004026e-646,Havells Festiva,fans,The design stopped working after 6 months. Technician never showed up despite 3 complaints. Service center says it's not covered under warranty. Waste of money.,4,negative,Ritu O.,2024-02-08,Amazon.in,True,140
a0c6bd28-c16,Havells LED Panel 18W,lighting,The light quality is excellent. Energy savings are noticeable on the electricity bill. No flickering at all. True to claimed lumens.,5,positive,Divya N.,2024-02-08,Croma,True,0
6fdd0b17-728,Havells Smart LED WiFi,lighting,"Energy saving is real but the dimming could be better. It's okay, nothing special. Decent product overall.",4,mixed,Rahul S.,2024-02-08,Havells.com,True,99
9fae053c-437,Havells Adore LED 9W,lighting,"The light quality is excellent. Even after months, performance hasn't degraded. No flickering at all. True to claimed lumens.",4,positive,Kavita J.,2024-02-09,Flipkart,True,124
3e24f92d-291,Havells Magnatron 15L,water_heaters,Decent geyser but the auto-cutoff needs improvement. Overall a decent product. Okay product overall.,2,mixed,Rahul S.,2024-02-09,Croma,False,0
6c7971ad-475,Havells SS-390 Metallic,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. The warranty gives peace of mind.,4,positive,Divya N.,2024-02-09,Croma,True,0
5b951f2f-320,Havells Ventil Air DX,fans,Air flow is good but makes noise at speed 4 and 5. Works for basic needs. Average experience overall.,3,mixed,Harsh L.,2024-02-09,Reliance Digital,True,114
624c2024-108,Havells PowerGrind 1000W,mixer_grinders,Jar cracked while grinding. Customer care is useless. Very poor quality material used. Dangerous product.,1,negative,Nitin K.,2024-02-09,Amazon.in,True,0
cbd20e39-83c,Havells Marathon 750W,mixer_grinders,Coupler breaks frequently. Returned to Amazon. Getting refund. Already replaced twice in 2 weeks. Bad design.,2,negative,Sunita W.,2024-02-10,Croma,True,139
fbc634e5-fbf,Havells Studio AP-22,air_purifiers,Good coverage for my 300 sq ft room. Very happy with this purchase. The air feels noticeably cleaner.,4,positive,Bhavna D.,2024-02-10,Amazon.in,True,91
c40de85e-129,Havells Glow LED 12W,lighting,The buzzing sound is very annoying. Raised complaint on Havells app but no response. Brightness drops significantly over time.,3,negative,Bhavna D.,2024-02-10,Flipkart,False,0
a284d526-7fd,Havells Instanio 3L,water_heaters,Geyser stopped heating after 6 months. This is clearly a manufacturing defect. Thermostat failure according to service center.,2,negative,Bhavna D.,2024-02-10,Reliance Digital,False,147
169735a6-1b3,Havells Carlo 5L,water_heaters,Leaking from the bottom. Going to switch to another brand now. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Vikram P.,2024-02-11,Amazon.in,True,0
18be75d2-df5,Havells Adonia Spin 25L,water_heaters,Heating is good but rust formation. Not the best but not the worst either. Could be better for the premium price.,4,mixed,Sapna W.,2024-02-11,Amazon.in,True,0
ecb6a8cd-cc4,Havells PowerGrind 1000W,mixer_grinders,Love the look and performance. Service team was also helpful during installation. Easy to clean and the locking mechanism is solid.,5,positive,Rahul S.,2024-02-11,Flipkart,False,0
044f64aa-696,Havells LED Panel 18W,lighting,Smart light works perfectly with the app. Build quality is premium. Color changing feature is amazing.,5,positive,Sanjay U.,2024-02-11,Havells.com,True,91
67ac0ef0-d6d,Havells Pacer,fans,The LED light stopped working after 1.5 years. Misleading product description on website. Service center says it's not covered under warranty. Waste of money.,2,negative,Priya M.,2024-02-11,Reliance Digital,True,0
b91be905-73b,Havells Sprint Mixer 600W,mixer_grinders,Makes perfect dosa batter and chutney. Very happy with this purchase. The 750W motor handles everything easily.,5,positive,Priya M.,2024-02-12,Croma,True,0
c0e3df1e-d38,Havells Vitonica 500W,mixer_grinders,Blade assembly rusted within 6 months. I've used other Havells products which were much better. Quality has gone down significantly in recent models.,2,negative,Rahul S.,2024-02-12,Amazon.in,True,0
16e64714-e82,Havells Puro Plus 25L,water_heaters,Decent geyser but the digital display needs improvement. Expected more from Havells at this price point. Okay product overall.,3,mixed,Venkat A.,2024-02-12,Amazon.in,True,140
c31b18b9-238,Havells Festiva,fans,Wobbling issue from day one. No response from service center. The technician came but couldn't fix it. Still waiting for replacement.,2,negative,Harsh L.,2024-02-12,Amazon.in,True,83
0ecb399b-2ce,Havells Adonia Spin 25L,water_heaters,"Inner tank rusted within 8 months. Filed a complaint with consumer court. For the price paid, this is unacceptable quality.",1,negative,Arun H.,2024-02-12,Croma,False,68
4b228fc7-e7d,Havells PowerGrind 1000W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. Build quality is premium. The cord length is excellent.,4,positive,Sapna W.,2024-02-12,Flipkart,True,8
76098ed4-778,Havells Sprint Mixer 600W,mixer_grinders,Makes perfect dosa batter and chutney. Will buy more Havells products. The 750W motor handles everything easily.,4,positive,Pooja B.,2024-02-13,Croma,True,0
adc1445a-10f,Havells Puro Plus 25L,water_heaters,Best geyser in this price range. The heating speed is impressive. Will buy more Havells products. Family is very happy.,4,positive,Priya M.,2024-02-13,Flipkart,True,0
d2f8eaa7-2eb,Havells Stealth Air BLDC,fans,The air delivery stopped working after 2 months. Posted on consumer forum as well. Service center says it's not covered under warranty. Waste of money.,1,negative,Sunita W.,2024-02-13,Amazon.in,True,126
a4fde6a2-53c,Havells Freshia AP-46,air_purifiers,Filter replacement cost is too high. Misleading product description on website. Rs 3000+ for HEPA filter is awful.,2,negative,Manish C.,2024-02-14,Flipkart,False,107
af8ddca4-ffd,Havells LED Panel 18W,lighting,Smart light works perfectly with the app. Build quality is premium. Color changing feature is amazing.,3,positive,Geeta O.,2024-02-14,Havells.com,True,0
0234ef35-a8d,Havells Sprint 400mm,fans,Excellent fan! The timer function is top-notch. Good value for money. Installation was smooth. Happy with the purchase.,5,positive,Priya M.,2024-02-14,Amazon.in,True,0
13c03231-6ed,Havells Freshia AP-46,air_purifiers,"Decent product but filter life is less than claimed. It's okay, nothing special. Running cost is high.",3,mixed,Vikram P.,2024-02-15,Croma,True,0
bef8b387-95b,Havells Marathon 750W,mixer_grinders,Overheats after 5 minutes of use. Returned to Amazon. Getting refund. The safety feature cuts off motor too frequently.,2,negative,Shruti R.,2024-02-15,Reliance Digital,True,95
c2f1557c-ad9,Havells Vitonica 500W,mixer_grinders,Using for 3 months. Handles all Indian cooking needs perfectly. Will buy more Havells products. Motor is very powerful.,4,positive,Anjali N.,2024-02-15,Reliance Digital,True,16
cfa27a97-9b2,Havells Sprint 400mm,fans,"The fan looks good and air delivery is decent, but the PCB failure is a problem. Has both pros and cons.",5,mixed,Archana X.,2024-02-15,Flipkart,True,0
1c7e3ae2-de2,Havells Carnival,fans,Premium quality fan from Havells. Energy savings are noticeable on the electricity bill. Energy efficient and stylish design. Goes well with my room decor.,3,positive,Manish C.,2024-02-15,Flipkart,True,53
3343bd48-39a,Havells Vitonica 500W,mixer_grinders,Coupler breaks frequently. Misleading product description on website. Already replaced twice in 3 months. Bad design.,1,negative,Nitin K.,2024-02-15,Flipkart,True,0
7288e9ad-de1,Havells Lumeno LED 15W,lighting,The light quality is excellent. Good value for money. No flickering at all. True to claimed lumens.,5,positive,Pankaj H.,2024-02-15,Flipkart,True,100
1087e919-f79,Havells ES-40 Premium,fans,Bought this fan expecting Havells quality but it's very mediocre. This is clearly a manufacturing defect. The motor heats up quickly.,1,negative,Prakash A.,2024-02-15,Flipkart,True,0
98597115-95f,Havells Instanio 3L,water_heaters,Best geyser in this price range. The heating speed is impressive. Good value for money. Family is very happy.,5,positive,Geeta O.,2024-02-16,Flipkart,True,115
5f5f5ade-030,Havells Capture 500W,mixer_grinders,Using for 1 month. Handles all Indian cooking needs perfectly. Energy savings are noticeable on the electricity bill. Motor is very powerful.,5,positive,Shruti R.,2024-02-16,Havells.com,False,0
e224cef5-36c,Havells Carnival,fans,Bought this fan expecting Havells quality but it's very terrible. Raised complaint on Havells app but no response. The motor heats up quickly.,3,negative,Lakshmi I.,2024-02-16,Flipkart,True,67
d7b16b96-b8b,Havells Bello 25L,water_heaters,Havells geyser performing well for 3 months. Much better than the Chinese alternatives. Hot water in 10 minutes even in peak winter.,2,positive,Anjali N.,2024-02-17,Amazon.in,True,94
06dd38c2-f67,Havells PowerGrind 1000W,mixer_grinders,"Havells quality at its best. The jars are sturdy and overload protection works great. Even after months, performance hasn't degraded.",4,positive,Rahul S.,2024-02-17,Flipkart,False,38
